Order_ID,Order_Date,Customer_ID,Customer_Segment,Age,Gender,Region,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Shipping_Cost,Payment_Method,Delivery_Days,Order_Status,Customer_Rating,Cost,Revenue,Profit
ORD-50141,2023-07-03 20:00:00,UID-656,Occasional,45,Female,West,PRD-HOM-24,Bed Sheets,Home & Garden,4,50,0.06,0.0,Credit Card,11,Delivered,2.9,20,188.0,108.0
ORD-50142,2023-11-11 08:00:00,UID-388,Standard,51,Male,West,PRD-HOM-15,Table Lamp,Home & Garden,1,45,0.12,9.94,PayPal,9,Delivered,4.3,20,39.6,9.66
ORD-50143,2023-08-08 01:00:00,UID-656,Standard,33,Male,North,PRD-BEA-96,Moisturizer,Beauty,1,25,0.07,13.8,PayPal,13,Delivered,2.5,6,23.25,3.45
ORD-50144,2023-01-07 11:00:00,UID-487,Standard,70,Male,West,PRD-BEA-79,Face Serum,Beauty,3,30,0.08,21.7,PayPal,14,Delivered,2.8,8,82.8,37.1
ORD-50145,2023-08-23 16:00:00,UID-806,Standard,36,Male,East,PRD-HOM-37,Indoor Plant,Home & Garden,4,25,0.09,22.59,Credit Card,11,Returned,2.5,10,91.0,28.41
ORD-50146,2023-12-05 18:00:00,UID-700,Standard,29,Male,East,PRD-HOM-24,Table Lamp,Home & Garden,1,45,0.11,16.31,Credit Card,11,Delivered,3.3,20,40.05,3.74
ORD-50147,2023-02-08 01:00:00,UID-851,Premium,19,Female,North,PRD-HOM-53,Indoor Plant,Home & Garden,7,25,0.14,0.0,Credit Card,5,Delivered,4.6,10,150.5,80.5
ORD-50148,2023-06-05 20:00:00,UID-847,Standard,65,Male,North,PRD-SPO-67,Resistance Bands,Sports,1,15,0.14,13.33,Crypto,6,Delivered,3.6,5,12.9,-5.43
ORD-50149,2023-07-06 00:00:00,UID-543,Occasional,50,Male,South,PRD-BEA-24,Makeup Set,Beauty,4,40,0.34,0.0,Bank Transfer,4,Delivered,3.8,12,105.6,57.6
ORD-50150,2023-02-28 15:00:00,UID-678,Standard,33,Male,South,PRD-TEC-71,Phone Case,Tech Accessories,1,20,0.39,23.64,Crypto,14,Delivered,3.7,5,12.2,-16.44
ORD-50151,2023-05-23 02:00:00,UID-334,Standard,50,Female,East,PRD-TEC-33,Wireless Charger,Tech Accessories,4,35,0.05,0.0,Credit Card,3,Delivered,3.6,15,133.0,73.0
ORD-50152,2023-05-03 17:00:00,UID-135,Standard,69,Male,East,PRD-BEA-45,Perfume,Beauty,2,80,0.08,0.0,PayPal,6,Returned,2.3,25,147.2,97.2
ORD-50153,2023-06-24 08:00:00,UID-380,Standard,49,Male,North,PRD-BEA-52,Face Serum,Beauty,4,30,0.07,0.0,Bank Transfer,14,Delivered,3.3,8,111.6,79.6
ORD-50154,2023-06-12 10:00:00,UID-946,Occasional,69,Male,West,PRD-HOM-12,Bed Sheets,Home & Garden,1,50,0.01,21.69,Credit Card,7,Delivered,3.8,20,49.5,7.81
ORD-50155,2023-11-08 05:00:00,UID-188,Standard,39,Male,South,PRD-SPO-12,Treadmill,Sports,1,500,0.14,0.0,PayPal,12,Delivered,3.4,300,430.0,130.0
ORD-50156,2023-02-26 19:00:00,UID-414,Occasional,19,Male,North,PRD-HOM-51,Bed Sheets,Home & Garden,1,50,0.01,7.99,Credit Card,11,Delivered,3.8,20,49.5,21.51
ORD-50157,2023-02-22 09:00:00,UID-237,Occasional,60,Female,West,PRD-SPO-93,Treadmill,Sports,4,500,0.0,0.0,Credit Card,7,Returned,1.8,300,2000.0,800.0
ORD-50158,2023-09-04 01:00:00,UID-320,Occasional,46,Female,North,PRD-BEA-24,Moisturizer,Beauty,1,25,0.0,5.53,Bank Transfer,5,Delivered,3.7,6,25.0,13.47
ORD-50159,2023-04-17 13:00:00,UID-805,Standard,49,Male,West,PRD-TEC-90,Bluetooth Speaker,Tech Accessories,4,60,0.12,0.0,PayPal,7,Shipped,3.9,30,211.2,91.2
ORD-50160,2023-05-25 04:00:00,UID-162,Premium,21,Female,East,PRD-SPO-64,Dumbbells,Sports,4,40,0.16,0.0,Credit Card,11,Delivered,3.1,20,134.4,54.4
ORD-50161,2023-07-04 20:00:00,UID-103,Standard,70,Male,West,PRD-HOM-22,Vacuum Cleaner,Home & Garden,4,200,0.1,0.0,Crypto,12,Delivered,4.3,100,720.0,320.0
ORD-50162,2023-05-29 08:00:00,UID-697,Standard,23,Female,East,PRD-SPO-21,Dumbbells,Sports,1,40,0.07,11.91,Credit Card,14,Delivered,2.2,20,37.2,5.29
ORD-50163,2023-01-15 18:00:00,UID-695,Occasional,18,Female,West,PRD-BEA-27,Perfume,Beauty,4,80,0.1,0.0,Credit Card,9,Delivered,3.4,25,288.0,188.0
ORD-50164,2023-09-10 14:00:00,UID-568,Standard,64,Male,East,PRD-HOM-52,Indoor Plant,Home & Garden,2,25,0.12,15.05,PayPal,3,Returned,1.8,10,44.0,8.95
ORD-50165,2023-10-23 18:00:00,UID-694,Occasional,69,Female,South,PRD-SPO-76,Resistance Bands,Sports,3,15,0.39,18.94,Credit Card,5,Delivered,3.6,5,27.45,-6.49
ORD-50166,2023-10-14 02:00:00,UID-561,Standard,53,Female,South,PRD-SPO-78,Yoga Mat,Sports,1,25,0.34,18.14,PayPal,9,Shipped,4.1,10,16.5,-11.64
ORD-50167,2023-07-14 04:00:00,UID-551,Occasional,55,Male,East,PRD-TEC-42,Phone Case,Tech Accessories,2,20,0.01,17.33,Credit Card,12,Delivered,3.1,5,39.6,12.27
ORD-50168,2023-06-22 21:00:00,UID-555,Standard,41,Male,North,PRD-BEA-34,Face Serum,Beauty,3,30,0.08,9.76,Credit Card,5,Delivered,4.3,8,82.8,49.04
ORD-50169,2023-05-29 15:00:00,UID-547,Occasional,54,Female,North,PRD-BEA-40,Moisturizer,Beauty,3,25,0.0,20.48,PayPal,6,Delivered,4.4,6,75.0,36.52
ORD-50170,2023-02-20 18:00:00,UID-115,Standard,57,Female,East,PRD-HOM-44,Vacuum Cleaner,Home & Garden,3,200,0.14,0.0,PayPal,1,Delivered,4.5,100,516.0,216.0
ORD-50171,2023-07-21 09:00:00,UID-802,Premium,68,Male,East,PRD-TEC-93,Phone Case,Tech Accessories,5,20,0.14,18.03,Credit Card,9,Delivered,2.9,5,86.0,42.97
ORD-50172,2023-07-25 14:00:00,UID-265,Standard,63,Male,North,PRD-SPO-24,Treadmill,Sports,1,500,0.14,0.0,Credit Card,10,Shipped,2.6,300,430.0,130.0
ORD-50173,2023-01-17 10:00:00,UID-909,Standard,65,Female,East,PRD-BEA-62,Perfume,Beauty,1,80,0.12,7.31,Credit Card,13,Delivered,3.6,25,70.4,38.09
ORD-50174,2023-11-25 05:00:00,UID-982,Standard,64,Female,East,PRD-BEA-63,Makeup Set,Beauty,2,40,0.12,6.32,Credit Card,10,Delivered,3.5,12,70.4,40.08
ORD-50175,2023-05-14 23:00:00,UID-690,Premium,54,Female,South,PRD-BEA-16,Moisturizer,Beauty,3,25,0.23,11.79,PayPal,7,Delivered,4.0,6,57.75,27.96
ORD-50176,2023-04-03 15:00:00,UID-598,Occasional,51,Male,West,PRD-HOM-66,Vacuum Cleaner,Home & Garden,2,200,0.01,0.0,Crypto,8,Delivered,2.3,100,396.0,196.0
ORD-50177,2023-03-08 08:00:00,UID-861,Premium,61,Female,East,PRD-TEC-27,Wireless Charger,Tech Accessories,3,35,0.21,19.59,PayPal,13,Delivered,3.4,15,82.95,18.36
ORD-50178,2023-09-26 02:00:00,UID-555,Standard,70,Male,North,PRD-HOM-44,Indoor Plant,Home & Garden,3,25,0.12,14.47,Credit Card,9,Delivered,3.1,10,66.0,21.53
ORD-50179,2023-04-06 20:00:00,UID-991,Standard,68,Male,North,PRD-BEA-17,Makeup Set,Beauty,2,40,0.1,13.34,Credit Card,5,Delivered,4.6,12,72.0,34.66
ORD-50180,2023-03-03 20:00:00,UID-504,Standard,70,Female,South,PRD-TEC-60,Bluetooth Speaker,Tech Accessories,4,60,0.27,0.0,Credit Card,11,Delivered,2.9,30,175.2,55.2
ORD-50181,2023-08-21 01:00:00,UID-922,Occasional,61,Male,East,PRD-HOM-19,Bed Sheets,Home & Garden,1,50,0.04,11.95,Credit Card,5,Delivered,4.0,20,48.0,16.05
ORD-50182,2023-01-23 15:00:00,UID-632,Standard,35,Female,West,PRD-TEC-73,Bluetooth Speaker,Tech Accessories,3,60,0.1,0.0,PayPal,13,Delivered,3.0,30,162.0,72.0
ORD-50183,2023-10-05 02:00:00,UID-687,Occasional,38,Female,East,PRD-BEA-56,Makeup Set,Beauty,2,40,0.0,5.39,PayPal,10,Returned,1.6,12,80.0,50.61
ORD-50184,2023-08-17 21:00:00,UID-491,Standard,24,Female,East,PRD-BEA-62,Moisturizer,Beauty,3,25,0.14,22.13,Credit Card,3,Delivered,4.0,6,64.5,24.37
ORD-50185,2023-11-18 12:00:00,UID-489,Standard,33,Male,North,PRD-BEA-58,Perfume,Beauty,3,80,0.13,0.0,Credit Card,8,Delivered,3.5,25,208.8,133.8
ORD-50186,2023-06-08 20:00:00,UID-758,Standard,68,Female,East,PRD-TEC-33,Phone Case,Tech Accessories,2,20,0.15,6.36,Credit Card,12,Delivered,3.7,5,34.0,17.64
ORD-50187,2023-12-16 01:00:00,UID-848,Standard,28,Female,East,PRD-HOM-81,Indoor Plant,Home & Garden,1,25,0.15,23.86,Credit Card,4,Returned,1.1,10,21.25,-12.61
ORD-50188,2023-07-21 06:00:00,UID-593,Occasional,25,Male,South,PRD-SPO-35,Resistance Bands,Sports,2,15,0.09,9.19,Credit Card,10,Shipped,3.2,5,27.3,8.11
ORD-50189,2023-06-06 04:00:00,UID-544,Occasional,57,Male,East,PRD-SPO-18,Dumbbells,Sports,3,40,0.0,0.0,Credit Card,3,Returned,1.9,20,120.0,60.0
ORD-50190,2023-08-19 21:00:00,UID-515,Occasional,45,Female,South,PRD-TEC-44,Bluetooth Speaker,Tech Accessories,4,60,0.01,0.0,Credit Card,4,Delivered,3.6,30,237.6,117.6
ORD-50191,2023-11-21 04:00:00,UID-255,Premium,57,Female,West,PRD-SPO-31,Resistance Bands,Sports,7,15,0.21,22.7,PayPal,12,Delivered,3.9,5,82.95,25.25
ORD-50192,2023-12-01 06:00:00,UID-954,Standard,50,Female,North,PRD-SPO-38,Yoga Mat,Sports,3,25,0.14,23.23,Bank Transfer,11,Shipped,3.1,10,64.5,11.27
ORD-50193,2023-07-30 03:00:00,UID-826,Standard,52,Male,North,PRD-BEA-87,Perfume,Beauty,2,80,0.06,0.0,Credit Card,9,Delivered,2.9,25,150.4,100.4
ORD-50194,2023-06-28 09:00:00,UID-665,Occasional,64,Female,South,PRD-HOM-40,Table Lamp,Home & Garden,2,45,0.0,9.5,PayPal,9,Delivered,3.7,20,90.0,40.5
ORD-50195,2023-03-08 04:00:00,UID-534,Premium,34,Female,North,PRD-BEA-65,Perfume,Beauty,3,80,0.15,0.0,PayPal,5,Delivered,4.1,25,204.0,129.0
ORD-50196,2023-05-15 18:00:00,UID-356,Premium,19,Male,South,PRD-SPO-25,Treadmill,Sports,4,500,0.3,0.0,PayPal,2,Delivered,4.6,300,1400.0,200.0
ORD-50197,2023-08-02 16:00:00,UID-138,Standard,66,Female,West,PRD-BEA-70,Makeup Set,Beauty,2,40,0.11,20.34,PayPal,13,Delivered,3.5,12,71.2,26.86
ORD-50198,2023-06-21 13:00:00,UID-632,Standard,66,Male,East,PRD-BEA-75,Makeup Set,Beauty,4,40,0.05,0.0,Credit Card,11,Delivered,3.8,12,152.0,104.0
ORD-50199,2023-08-01 04:00:00,UID-877,Premium,34,Female,North,PRD-TEC-47,Phone Case,Tech Accessories,5,20,0.14,9.69,Crypto,14,Returned,2.3,5,86.0,51.31
ORD-50200,2023-03-15 14:00:00,UID-368,Standard,61,Female,North,PRD-SPO-37,Dumbbells,Sports,1,40,0.07,6.11,Credit Card,9,Delivered,3.0,20,37.2,11.09
ORD-50201,2023-04-23 20:00:00,UID-979,Occasional,55,Male,North,PRD-HOM-67,Table Lamp,Home & Garden,4,45,0.0,0.0,Credit Card,14,Delivered,2.3,20,180.0,100.0
ORD-50202,2023-12-17 18:00:00,UID-609,Premium,50,Female,West,PRD-HOM-84,Indoor Plant,Home & Garden,4,25,0.25,18.57,Credit Card,7,Delivered,3.8,10,75.0,16.43
ORD-50203,2023-10-07 23:00:00,UID-510,Standard,24,Female,West,PRD-SPO-82,Resistance Bands,Sports,1,15,0.11,14.8,Crypto,7,Delivered,3.7,5,13.35,-6.45
ORD-50204,2023-02-12 01:00:00,UID-508,Standard,25,Male,East,PRD-HOM-48,Bed Sheets,Home & Garden,4,50,0.12,0.0,Credit Card,14,Delivered,3.4,20,176.0,96.0
ORD-50205,2023-08-01 00:00:00,UID-456,Occasional,65,Female,North,PRD-BEA-57,Face Serum,Beauty,4,30,0.07,0.0,Credit Card,2,Delivered,4.5,8,111.6,79.6
ORD-50206,2023-04-07 20:00:00,UID-116,Standard,47,Male,South,PRD-TEC-14,Bluetooth Speaker,Tech Accessories,4,60,0.09,0.0,Credit Card,5,Delivered,4.6,30,218.4,98.4
ORD-50207,2023-04-27 05:00:00,UID-816,Occasional,62,Female,North,PRD-HOM-61,Bed Sheets,Home & Garden,2,50,0.0,12.5,PayPal,13,Shipped,3.7,20,100.0,47.5
ORD-50208,2023-10-19 02:00:00,UID-434,Occasional,21,Male,East,PRD-TEC-97,Wireless Charger,Tech Accessories,3,35,0.0,0.0,Credit Card,13,Shipped,3.2,15,105.0,60.0
ORD-50209,2023-02-09 03:00:00,UID-299,Standard,46,Female,North,PRD-SPO-51,Yoga Mat,Sports,2,25,0.09,24.89,Credit Card,14,Delivered,2.2,10,45.5,0.61
ORD-50210,2023-08-04 20:00:00,UID-265,Standard,26,Female,West,PRD-SPO-72,Resistance Bands,Sports,2,15,0.06,6.22,Credit Card,7,Delivered,4.2,5,28.2,11.98
ORD-50211,2023-03-07 21:00:00,UID-574,Occasional,45,Female,North,PRD-TEC-33,Phone Case,Tech Accessories,1,20,0.07,6.28,Credit Card,7,Delivered,4.7,5,18.6,7.32
ORD-50212,2023-03-04 16:00:00,UID-372,Standard,18,Female,West,PRD-HOM-25,Bed Sheets,Home & Garden,2,50,0.09,21.59,Crypto,12,Delivered,3.5,20,91.0,29.41
ORD-50213,2023-07-27 02:00:00,UID-570,Occasional,58,Female,South,PRD-SPO-92,Treadmill,Sports,4,500,0.36,0.0,PayPal,5,Delivered,3.6,300,1280.0,80.0
ORD-50214,2023-09-19 04:00:00,UID-405,Standard,28,Female,West,PRD-HOM-84,Indoor Plant,Home & Garden,4,25,0.13,16.73,Crypto,6,Delivered,4.8,10,87.0,30.27
ORD-50215,2023-11-01 22:00:00,UID-820,Occasional,39,Male,East,PRD-SPO-53,Yoga Mat,Sports,3,25,0.07,24.52,Credit Card,9,Delivered,3.1,10,69.75,15.23
ORD-50216,2023-06-18 12:00:00,UID-180,Standard,28,Female,West,PRD-SPO-57,Treadmill,Sports,1,500,0.14,0.0,Credit Card,12,Delivered,3.8,300,430.0,130.0
ORD-50217,2023-10-12 00:00:00,UID-303,Occasional,53,Female,North,PRD-SPO-40,Yoga Mat,Sports,1,25,0.0,6.69,Credit Card,9,Delivered,3.2,10,25.0,8.31
ORD-50218,2023-04-08 10:00:00,UID-749,Standard,68,Male,East,PRD-HOM-21,Indoor Plant,Home & Garden,2,25,0.09,8.2,Credit Card,7,Returned,2.1,10,45.5,17.3
ORD-50219,2023-03-11 07:00:00,UID-435,Premium,24,Male,North,PRD-HOM-32,Bed Sheets,Home & Garden,2,50,0.1,7.43,PayPal,7,Delivered,4.6,20,90.0,42.57
ORD-50220,2023-12-21 23:00:00,UID-396,Premium,26,Male,East,PRD-SPO-74,Treadmill,Sports,6,500,0.16,0.0,PayPal,9,Shipped,3.3,300,2520.0,720.0
ORD-50221,2023-03-05 13:00:00,UID-757,Occasional,60,Male,West,PRD-HOM-68,Table Lamp,Home & Garden,3,45,0.0,0.0,Credit Card,12,Delivered,2.2,20,135.0,75.0
ORD-50222,2023-04-02 00:00:00,UID-445,Standard,59,Male,East,PRD-HOM-99,Vacuum Cleaner,Home & Garden,4,200,0.06,0.0,Credit Card,12,Delivered,2.7,100,752.0,352.0
ORD-50223,2023-06-25 01:00:00,UID-260,Occasional,28,Male,North,PRD-SPO-12,Dumbbells,Sports,2,40,0.02,16.97,PayPal,3,Delivered,4.3,20,78.4,21.43
ORD-50224,2023-03-04 14:00:00,UID-185,Premium,19,Male,North,PRD-TEC-47,Bluetooth Speaker,Tech Accessories,4,60,0.19,0.0,Bank Transfer,13,Delivered,4.1,30,194.4,74.4
ORD-50225,2023-02-11 03:00:00,UID-716,Standard,44,Male,South,PRD-BEA-31,Face Serum,Beauty,1,30,0.06,5.87,Credit Card,4,Delivered,4.8,8,28.2,14.33
ORD-50226,2023-08-17 09:00:00,UID-913,Premium,42,Male,North,PRD-BEA-52,Moisturizer,Beauty,5,25,0.17,0.0,Credit Card,12,Delivered,3.2,6,103.75,73.75
ORD-50227,2023-04-03 11:00:00,UID-681,Standard,52,Female,North,PRD-SPO-99,Yoga Mat,Sports,4,25,0.12,11.73,PayPal,10,Returned,2.1,10,88.0,36.27
ORD-50228,2023-07-16 08:00:00,UID-473,Occasional,52,Male,South,PRD-BEA-22,Perfume,Beauty,4,80,0.0,0.0,PayPal,11,Delivered,2.1,25,320.0,220.0
ORD-50229,2023-06-29 09:00:00,UID-292,Occasional,44,Female,South,PRD-HOM-98,Vacuum Cleaner,Home & Garden,4,200,0.34,0.0,PayPal,13,Returned,1.5,100,528.0,128.0
ORD-50230,2023-02-02 18:00:00,UID-697,Standard,62,Female,South,PRD-HOM-13,Table Lamp,Home & Garden,4,45,0.11,0.0,Credit Card,14,Delivered,2.3,20,160.2,80.2
ORD-50231,2023-08-26 18:00:00,UID-812,Premium,38,Male,West,PRD-HOM-36,Indoor Plant,Home & Garden,4,25,0.19,13.66,PayPal,11,Delivered,3.4,10,81.0,27.34
ORD-50232,2023-03-19 16:00:00,UID-450,Standard,61,Male,South,PRD-BEA-56,Face Serum,Beauty,4,30,0.36,15.78,Bank Transfer,13,Delivered,3.3,8,76.8,29.02
ORD-50233,2023-08-19 19:00:00,UID-348,Standard,62,Female,South,PRD-HOM-15,Indoor Plant,Home & Garden,4,25,0.13,21.71,Crypto,14,Returned,1.3,10,87.0,25.29
ORD-50234,2023-05-20 06:00:00,UID-851,Standard,37,Male,East,PRD-TEC-26,Wireless Charger,Tech Accessories,1,35,0.08,16.49,Credit Card,6,Delivered,3.8,15,32.2,0.71
ORD-50235,2023-01-07 04:00:00,UID-728,Standard,65,Female,South,PRD-TEC-66,Bluetooth Speaker,Tech Accessories,3,60,0.34,0.0,Credit Card,10,Delivered,4.0,30,118.8,28.8
ORD-50236,2023-09-10 05:00:00,UID-917,Standard,39,Female,West,PRD-HOM-58,Vacuum Cleaner,Home & Garden,3,200,0.05,0.0,Credit Card,14,Returned,1.8,100,570.0,270.0
ORD-50237,2023-01-23 04:00:00,UID-496,Premium,29,Male,West,PRD-TEC-41,Phone Case,Tech Accessories,6,20,0.24,17.11,PayPal,9,Delivered,3.5,5,91.2,44.09
ORD-50238,2023-08-31 06:00:00,UID-753,Premium,46,Male,North,PRD-BEA-96,Moisturizer,Beauty,5,25,0.12,0.0,PayPal,8,Delivered,2.5,6,110.0,80.0
ORD-50239,2023-06-07 23:00:00,UID-613,Standard,62,Male,East,PRD-HOM-29,Table Lamp,Home & Garden,4,45,0.1,0.0,Credit Card,9,Delivered,3.9,20,162.0,82.0
ORD-50240,2023-06-19 06:00:00,UID-377,Standard,20,Female,West,PRD-TEC-10,Bluetooth Speaker,Tech Accessories,4,60,0.07,0.0,Credit Card,14,Delivered,2.8,30,223.2,103.2
ORD-50241,2023-10-04 14:00:00,UID-703,Standard,18,Male,North,PRD-BEA-12,Perfume,Beauty,1,80,0.06,22.97,Credit Card,8,Delivered,2.5,25,75.2,27.23
ORD-50242,2023-04-05 18:00:00,UID-507,Standard,41,Female,South,PRD-TEC-92,Smart Watch,Tech Accessories,3,150,0.09,0.0,PayPal,5,Delivered,4.1,75,409.5,184.5
ORD-50243,2023-01-06 22:00:00,UID-422,Standard,65,Female,South,PRD-TEC-44,Smart Watch,Tech Accessories,1,150,0.13,0.0,Credit Card,5,Delivered,4.8,75,130.5,55.5
ORD-50244,2023-04-10 15:00:00,UID-154,Occasional,35,Male,West,PRD-BEA-96,Moisturizer,Beauty,4,25,0.05,7.39,Credit Card,11,Delivered,3.8,6,95.0,63.61
ORD-50245,2023-12-20 23:00:00,UID-287,Standard,41,Male,East,PRD-SPO-87,Resistance Bands,Sports,1,15,0.08,16.94,Credit Card,6,Delivered,4.5,5,13.8,-8.14
ORD-50246,2023-06-20 09:00:00,UID-221,Occasional,51,Male,North,PRD-TEC-40,Phone Case,Tech Accessories,3,20,0.06,17.57,Crypto,3,Delivered,3.9,5,56.4,23.83
ORD-50247,2023-06-10 05:00:00,UID-461,Standard,26,Female,South,PRD-HOM-52,Vacuum Cleaner,Home & Garden,4,200,0.37,0.0,Credit Card,10,Delivered,3.4,100,504.0,104.0
ORD-50248,2023-04-19 16:00:00,UID-912,Occasional,58,Female,West,PRD-BEA-69,Face Serum,Beauty,4,30,0.04,0.0,Crypto,12,Delivered,3.5,8,115.2,83.2
ORD-50249,2023-12-22 20:00:00,UID-668,Occasional,26,Female,North,PRD-HOM-52,Bed Sheets,Home & Garden,4,50,0.01,0.0,Credit Card,13,Delivered,3.0,20,198.0,118.0
ORD-50250,2023-10-30 04:00:00,UID-916,Standard,46,Male,East,PRD-SPO-56,Treadmill,Sports,2,500,0.12,0.0,Crypto,11,Delivered,3.5,300,880.0,280.0
ORD-50251,2023-07-10 09:00:00,UID-356,Occasional,41,Male,West,PRD-HOM-17,Vacuum Cleaner,Home & Garden,3,200,0.0,0.0,Credit Card,9,Delivered,3.5,100,600.0,300.0
ORD-50252,2023-10-04 23:00:00,UID-963,Occasional,27,Male,North,PRD-SPO-34,Treadmill,Sports,2,500,0.08,0.0,PayPal,13,Delivered,4.0,300,920.0,320.0
ORD-50253,2023-07-07 17:00:00,UID-964,Standard,66,Male,West,PRD-SPO-61,Resistance Bands,Sports,4,15,0.12,15.02,Credit Card,14,Delivered,3.1,5,52.8,17.78
ORD-50254,2023-04-24 22:00:00,UID-565,Occasional,51,Female,East,PRD-TEC-88,Phone Case,Tech Accessories,3,20,0.09,15.69,Crypto,12,Delivered,2.4,5,54.6,23.91
ORD-50255,2023-08-02 02:00:00,UID-114,Standard,27,Male,West,PRD-TEC-61,Phone Case,Tech Accessories,2,20,0.13,23.13,Credit Card,13,Shipped,2.9,5,34.8,1.67
ORD-50256,2023-07-10 00:00:00,UID-780,Standard,36,Male,East,PRD-HOM-80,Table Lamp,Home & Garden,1,45,0.11,5.73,Bank Transfer,1,Delivered,4.2,20,40.05,14.32
ORD-50257,2023-03-13 13:00:00,UID-863,Standard,42,Female,West,PRD-SPO-59,Yoga Mat,Sports,1,25,0.12,16.98,Crypto,9,Delivered,2.4,10,22.0,-4.98
ORD-50258,2023-01-09 07:00:00,UID-546,Standard,61,Male,West,PRD-TEC-24,Bluetooth Speaker,Tech Accessories,3,60,0.13,0.0,Credit Card,11,Delivered,4.3,30,156.6,66.6
ORD-50259,2023-05-23 15:00:00,UID-521,Standard,43,Female,West,PRD-SPO-99,Resistance Bands,Sports,4,15,0.08,19.14,Crypto,12,Shipped,3.0,5,55.2,16.06
ORD-50260,2023-02-12 16:00:00,UID-113,Standard,49,Female,West,PRD-SPO-55,Resistance Bands,Sports,1,15,0.1,22.53,Bank Transfer,12,Delivered,3.2,5,13.5,-14.03
ORD-50261,2023-11-06 22:00:00,UID-503,Standard,55,Male,West,PRD-HOM-39,Indoor Plant,Home & Garden,3,25,0.09,18.07,Crypto,10,Returned,1.4,10,68.25,20.18
ORD-50262,2023-04-29 16:00:00,UID-813,Occasional,66,Female,North,PRD-TEC-27,Smart Watch,Tech Accessories,1,150,0.0,0.0,Crypto,13,Delivered,3.6,75,150.0,75.0
ORD-50263,2023-03-11 00:00:00,UID-999,Standard,18,Female,West,PRD-TEC-54,Bluetooth Speaker,Tech Accessories,1,60,0.07,18.36,Bank Transfer,8,Shipped,3.2,30,55.8,7.44
ORD-50264,2023-12-19 03:00:00,UID-893,Standard,53,Male,West,PRD-HOM-44,Vacuum Cleaner,Home & Garden,2,200,0.14,0.0,PayPal,7,Delivered,4.1,100,344.0,144.0
ORD-50265,2023-02-03 02:00:00,UID-969,Standard,25,Male,North,PRD-HOM-19,Bed Sheets,Home & Garden,4,50,0.11,0.0,Credit Card,1,Delivered,3.5,20,178.0,98.0
ORD-50266,2023-07-19 04:00:00,UID-510,Occasional,49,Female,South,PRD-BEA-89,Makeup Set,Beauty,3,40,0.01,0.0,Credit Card,8,Returned,1.9,12,118.8,82.8
ORD-50267,2023-09-17 05:00:00,UID-449,Occasional,36,Male,East,PRD-SPO-31,Dumbbells,Sports,4,40,0.0,0.0,PayPal,10,Delivered,3.3,20,160.0,80.0
ORD-50268,2023-02-02 09:00:00,UID-113,Standard,41,Male,East,PRD-BEA-23,Makeup Set,Beauty,2,40,0.06,17.05,PayPal,13,Delivered,3.3,12,75.2,34.15
ORD-50269,2023-08-29 01:00:00,UID-528,Premium,63,Male,West,PRD-TEC-89,Phone Case,Tech Accessories,3,20,0.18,15.44,Credit Card,12,Shipped,2.7,5,49.2,18.76
ORD-50270,2023-04-20 09:00:00,UID-473,Standard,29,Female,North,PRD-SPO-57,Treadmill,Sports,1,500,0.1,0.0,PayPal,3,Returned,1.9,300,450.0,150.0
ORD-50271,2023-02-12 23:00:00,UID-446,Occasional,68,Female,West,PRD-SPO-71,Resistance Bands,Sports,4,15,0.0,5.42,Bank Transfer,6,Delivered,3.6,5,60.0,34.58
ORD-50272,2023-07-17 07:00:00,UID-852,Standard,18,Female,South,PRD-SPO-38,Yoga Mat,Sports,4,25,0.37,17.36,Crypto,10,Delivered,3.0,10,63.0,5.64
ORD-50273,2023-01-20 22:00:00,UID-412,Occasional,65,Female,West,PRD-BEA-44,Face Serum,Beauty,4,30,0.0,0.0,Credit Card,14,Delivered,3.3,8,120.0,88.0
ORD-50274,2023-09-27 20:00:00,UID-664,Standard,43,Female,West,PRD-TEC-24,Phone Case,Tech Accessories,2,20,0.15,20.32,PayPal,13,Delivered,3.3,5,34.0,3.68
ORD-50275,2023-05-12 14:00:00,UID-397,Standard,37,Female,East,PRD-HOM-75,Vacuum Cleaner,Home & Garden,1,200,0.12,0.0,Credit Card,8,Delivered,3.7,100,176.0,76.0
ORD-50276,2023-02-10 11:00:00,UID-622,Standard,36,Female,East,PRD-SPO-36,Yoga Mat,Sports,1,25,0.06,10.63,PayPal,13,Delivered,3.0,10,23.5,2.87
ORD-50277,2023-01-29 13:00:00,UID-636,Standard,29,Male,North,PRD-HOM-29,Indoor Plant,Home & Garden,4,25,0.14,6.52,Credit Card,12,Delivered,3.0,10,86.0,39.48
ORD-50278,2023-04-11 13:00:00,UID-493,Premium,27,Male,West,PRD-TEC-16,Phone Case,Tech Accessories,5,20,0.22,11.29,PayPal,12,Delivered,3.5,5,78.0,41.71
ORD-50279,2023-03-25 01:00:00,UID-895,Standard,63,Female,North,PRD-SPO-84,Yoga Mat,Sports,2,25,0.09,20.87,PayPal,3,Returned,2.5,10,45.5,4.63
ORD-50280,2023-09-17 02:00:00,UID-319,Premium,23,Male,East,PRD-SPO-97,Yoga Mat,Sports,6,25,0.12,0.0,Credit Card,12,Shipped,2.6,10,132.0,72.0
